Source,Target,Weight
B7ZP17,Q61955,1.0
B7ZP17,Q8VIF2,1.0
B7ZP17,Q91VE3,1.0
B7ZP17,Q924N9,1.0
B7ZP17,Q99MS4,1.0
B7ZP17,Q9ESD1,1.0
B7ZP17,Q9JHJ7,1.0
B7ZP17,Q9JM71,1.0
B7ZP17,A6H6T1,1.0
B7ZP17,P07628,1.0
B7ZP17,P08883,1.0
B7ZP17,P08884,1.0
B7ZP17,P11033,1.0
B7ZP17,P11034,1.0
B7ZP17,P13366,1.0
B7ZP17,P15945,1.0
B7ZP17,P15946,1.0
B7ZP17,P15947,1.0
B7ZP17,Q80WM7,1.0
B7ZP17,Q920S2,1.0
B7ZP17,Q9CR35,1.0
B7ZP17,Q9QYN3,1.0
B7ZP17,Q9QYZ9,1.0
B7ZP17,O35164,1.0
B7ZP17,O35205,1.0
B7ZP17,P04071,1.0
B7ZP17,P15119,1.0
B7ZP17,P43430,1.0
B7ZP17,Q14B25,1.0
B7ZP17,Q3UKY7,1.0
B7ZP17,Q571E5,1.0
B7ZP17,Q61754,1.0
B7ZP17,Q8BJR6,1.0
B7ZP17,Q9D9M0,1.0
B7ZP17,Q9ER10,1.0
B7ZP17,B7ZNS9,1.0
B7ZP17,Q00356,1.0
B7ZP17,Q3UP47,1.0
B7ZP41,Q80V63,1.0
P11499,P07901,1.0
B7ZWD6,O09043,0.8333333333333334
B7ZWD6,P70269,1.0
B7ZWD6,Q9D106,1.0
B7ZWD6,Q9D7R7,1.0
B7ZWD6,D3Z6T3,1.0
B7ZWD6,A0A1B0GT66,0.8333333333333334
B7ZWD6,F6Y6L6,0.8333333333333334
B7ZWD6,Q3TV11,1.0
B7ZWD6,Q8C243,1.0
B7ZWD6,Q8VCK2,0.8333333333333334
B7ZWH9,P00860,1.0
B7ZWH9,Q3TM76,1.0
B7ZWN1,P28738,1.0
B8JK07,A2A974,1.0
B8JK07,O88833,1.0
B8JK07,P28649,1.0
B8JK07,Q91WL5,1.0
B8JK07,Q64462,1.0
B8JK07,Q9DBW0,1.0
B8JK07,Q3ZAT3,1.0
B8JK07,Q6A152,1.0
B8JK07,Q9EP75,1.0
B8JK07,A0A1L1SUD6,1.0
B9EHI6,O35744,1.0
B9EHK4,P56656,1.0
B9EHK4,Q6VVW9,1.0
B9EHK4,Q91X77,1.0
B9EHK4,Q9D816,1.0
B9EHK4,E9Q816,1.0
B9EHK4,P56654,1.0
B9EHK4,P56655,1.0
B9EHK4,P56657,1.0
B9EHK4,Q6XVG2,1.0
B9EHK4,Q91W64,1.0
B9EHK4,Q3UEF2,1.0
B9EHK4,Q3UT49,1.0
B9EHK4,Q6PER7,1.0
B9EHK4,Q8C7K2,1.0
B9EHK4,Q9DBD9,1.0
B9EIT1,Q3U4I7,1.0
B9EIU1,Q8CGC7,1.0
B9EIU5,Q9JJI6,1.0
B9EJ24,Q9DBC0,1.0
P15975,Q8BL06,1.0
P17156,P63017,1.0
P17156,Q3KQJ4,1.0
P17156,Q3TEK2,1.0
P17156,Q3TF16,1.0
P17156,Q3TH04,1.0
P17156,Q3TH56,1.0
P17156,Q3TQ13,1.0
P17156,Q3TRH3,1.0
P17156,Q3TZJ3,1.0
P17156,Q3U9L2,1.0
P17156,Q3UBA6,1.0
P17156,Q3ULM1,1.0
P17156,Q3UXU1,1.0
P17156,Q504P4,1.0
P17879,P63017,1.0
P17879,Q3KQJ4,1.0
P17879,Q3TEK2,1.0
P17879,Q3TF16,1.0
P17879,Q3TH04,1.0
P17879,Q3TH56,1.0
P17879,Q3TQ13,1.0
P17879,Q3TRH3,1.0
P17879,Q3TZJ3,1.0
P17879,Q3U9L2,1.0
P17879,Q3UBA6,1.0
P17879,Q3ULM1,1.0
P17879,Q3UXU1,1.0
P17879,Q504P4,1.0
D3YTM0,Q1A3B0,1.0
D3YTM0,Q8C172,1.0
D3YTM0,Q924Z4,1.0
D3YTM0,Q9D6J1,1.0
D3YTM0,Q9D6K9,1.0
D3YTM8,Q9DBN4,1.0
D3YTP0,Q8BWB6,1.0
D3YTP0,Q8CI59,1.0
D3YTP0,Q923B6,1.0
D3YTR3,Q05A36,1.0
D3YTU2,Q3U0K8,1.0
D3YTV3,Q6NZL1,1.0
D3YTV3,Q9DBV3,1.0
D3YTV3,Q5DTX1,1.0
D3YU33,P0C7A3,1.0
D3YU33,Q8BH98,1.0
D3YU33,Q8CHK3,1.0
D3YU33,Q8R3I2,1.0
D3YU33,Q91V01,1.0
D3YU33,Q9JJJ7,1.0
D3YU33,Q05CC9,1.0
P20612,B2RSH2,1.0
P20612,P18872,1.0
D3YUC9,Q78J03,1.0
D3YUC9,Q8BU85,1.0
D3YUC9,A0A0R4J139,1.0
D3YUF0,Q8VHG0,1.0
D3YUF0,Q3KP75,1.0
P21278,P21279,1.0
D3YUM6,Q8BWB6,1.0
D3YUM6,Q8CI59,1.0
D3YUM6,Q923B6,1.0
P22227,Q8CCE9,1.0
D3YV89,O55123,1.0
D3YV89,O70138,1.0
D3YV89,P28862,1.0
D3YV89,P33435,1.0
D3YV89,P34960,1.0
D3YV89,Q9EPL5,1.0
D3YV89,Q922W6,1.0
D3YV89,Q9EPL6,1.0
D3YV89,Q3UFJ0,1.0
D3YVR1,Q8K2I3,1.0
D3YVY0,Q6NZQ8,1.0
D3YVY0,Q99M02,1.0
D3YVY0,Q9DBD2,1.0
D3YVY0,Q8BRX9,1.0
D3YVY0,A0A0N4SV35,1.0
D3YVY0,A0A0N4SVK0,1.0
D3YVY0,A0A0N4SW32,1.0
D3YVY0,F6THH9,1.0
D3YVY0,F8WJC4,1.0
D3YVY0,Q8CA25,1.0
D3YVY0,G3UXS1,1.0
D3YVY0,G3UXU1,1.0
D3YVY0,G3UY44,1.0
D3YVY0,G3UYC2,1.0
D3YVY0,G3UZC4,1.0
D3YVY0,Q8BPS3,1.0
D3YVZ5,A4Q9E8,1.0
D3YVZ5,A4Q9F0,1.0
D3YVZ5,A4Q9F4,1.0
D3YVZ5,Q80UG8,1.0
D3YVZ5,Q8CHB8,1.0
D3YVZ5,Q91V51,1.0
D3YVZ5,A4Q9F6,1.0
D3YVZ5,A4Q9E4,1.0
D3YW07,Q9ER97,1.0
D3YXF2,Q9DBN4,1.0
D3YXT0,Q91WD5,1.0
D3YY49,Q9CPP7,1.0
D3YYB3,P46638,1.0
D3YYB3,P53994,1.0
D3YYB3,P59279,1.0
D3YYB3,P62492,1.0
D3YYB3,Q0PD45,1.0
D3YYB3,Q0PD65,1.0
D3YYB3,Q6PDZ3,1.0
D3YYB3,Q8BXY4,1.0
D3YYC3,O88974,1.0
P28741,P28738,1.0
D3YYD1,Q3UTQ7,1.0
D3YYG8,Q9DB60,1.0
D3YYK7,Q9CY21,1.0
D3YYN6,O35405,1.0
D3YYN6,Q8BG07,1.0
P30355,Q60860,1.0
P30355,Q8K355,1.0
D3YZK9,Q8R3U1,1.0
D3YZK9,Q9CPX5,1.0
D3YZK9,Q9QZU4,1.0
D3YZN4,Q3ULF4,1.0
D3YZY0,P60710,1.0
D3YZY0,P62737,1.0
D3YZY0,P63260,1.0
D3YZY0,P63268,1.0
D3YZY0,P68033,1.0
D3YZY0,P68134,1.0
D3Z065,P15535,1.0
D3Z065,Q8R087,1.0
D3Z065,Q91YY2,1.0
D3Z065,Q9JJ04,1.0
D3Z065,Q9JMK0,1.0
D3Z065,Q9WVK5,1.0
D3Z065,Q9Z2Y2,1.0
D3Z065,Q3U478,1.0
D3Z065,B1ASJ2,1.0
D3Z065,B1AXY5,1.0
D3Z065,Q3TAW1,1.0
D3Z065,Q3TJS1,1.0
D3Z065,Q3U260,1.0
D3Z065,Q3TPM8,1.0
D3Z065,Q3TQ34,1.0
D3Z065,Q3UR73,1.0
D3Z065,Q3UUA9,1.0
D3Z065,Q3UUN1,1.0
D3Z065,Q9QY11,1.0
D3Z0A8,Q9DB60,1.0
D3Z0K6,Q80T69,1.0
P33175,P28738,1.0
D3Z0Z2,Q1A3B0,1.0
D3Z0Z2,Q8C172,1.0
D3Z0Z2,Q924Z4,1.0
D3Z0Z2,Q9D6J1,1.0
D3Z0Z2,Q9D6K9,1.0
D3Z197,Q6P2L6,1.0
P35279,P62821,1.0
P35279,Q9D1G1,1.0
P35279,P61294,1.0
P35279,A0A494B945,1.0
P35279,A0A494BA38,1.0
P35279,A0A494BBL7,1.0
P35279,Q0PD66,1.0
P35279,Q3V3C2,1.0
D3Z1C4,Q8BWB6,1.0
D3Z1C4,Q8CI59,1.0
D3Z1C4,Q923B6,1.0
D3Z1F7,Q9DBN4,1.0
P35285,P62821,1.0
P35285,Q9D1G1,1.0
P35285,P61294,1.0
P35285,A0A494B945,1.0
P35285,A0A494BA38,1.0
P35285,A0A494BBL7,1.0
P35285,Q0PD66,1.0
P35285,Q3V3C2,1.0
P35292,P46638,1.0
P35292,P53994,1.0
P35292,P59279,1.0
P35292,P62492,1.0
P35292,Q0PD45,1.0
P35292,Q0PD65,1.0
P35292,Q6PDZ3,1.0
P35292,Q8BXY4,1.0
D3Z1U8,Q9DBN4,1.0
D3Z252,Q9DB60,1.0
D3Z2C5,A0A0J9YUC0,1.0
D3Z2C5,Q8C9C1,1.0
D3Z2K3,P60710,1.0
D3Z2K3,P62737,1.0
D3Z2K3,P63260,1.0
D3Z2K3,P63268,1.0
D3Z2K3,P68033,1.0
D3Z2K3,P68134,1.0
D3Z2M7,B2RSH2,1.0
D3Z2M7,P18872,1.0
D3Z2N0,Q8BHA9,1.0
D3Z2T9,O35495,1.0
D3Z2T9,P11440,1.0
D3Z2T9,P30285,1.0
D3Z2T9,P49615,1.0
D3Z2T9,P97377,1.0
D3Z2T9,Q04735,1.0
D3Z2T9,Q14AX6,1.0
D3Z2T9,Q3UTQ8,1.0
D3Z2T9,Q80YP0,1.0
D3Z2T9,Q8BLF2,1.0
D3Z2T9,Q8K0D0,1.0
D3Z2T9,Q8R3L8,1.0
D3Z2T9,Q99J95,1.0
D3Z2T9,Q04899,1.0
D3Z2T9,Q3UGB9,1.0
D3Z2T9,Q545C3,1.0
D3Z2T9,Q8BWD8,1.0
D3Z2T9,Q9QUK0,1.0
D3Z2T9,Q9QYK9,0.7142857142857143
D3Z2T9,E0CYC4,1.0
D3Z2T9,E9PVC7,1.0
D3Z2T9,Q149A0,1.0
D3Z2T9,Q3TZA2,1.0
D3Z2T9,Q3U307,1.0
D3Z2T9,Q3U6X7,1.0
D3Z2T9,Q6NVF8,1.0
D3Z2T9,Q8BFX6,1.0
D3Z2T9,Q8BN81,1.0
D3Z2T9,Q8C411,1.0
D3Z2T9,Q8CEQ0,1.0
D3Z2T9,A0A1Y7VIW8,1.0
D3Z2T9,E9PZX7,1.0
D3Z2T9,E9Q9E4,1.0
D3Z2T9,Q8BP21,1.0
D3Z2T9,Q9CYR7,1.0
D3Z2T9,Q9D193,1.0
D3Z357,Q6P2L6,1.0
D3Z398,Q9DB60,1.0
D3Z3K7,P08152,1.0
P43300,P08152,1.0
D3Z5S3,O35958,0.8
D3Z5S3,Q5SUV9,0.8
D3Z6I1,O55123,1.0
D3Z6I1,O70138,1.0
D3Z6I1,P28862,1.0
D3Z6I1,P33435,1.0
D3Z6I1,P34960,1.0
D3Z6I1,Q9EPL5,1.0
D3Z6I1,Q922W6,1.0
D3Z6I1,Q9EPL6,1.0
D3Z6I1,Q3UFJ0,1.0
D3Z6X0,Q56A04,1.0
D3Z720,A0A140LIF8,1.0
D3Z720,Q0GUM3,1.0
D3Z720,Q3T9E4,1.0
D3Z720,Q60766,1.0
D3Z720,Q62293,1.0
D3Z720,Q8C262,1.0
D3Z720,Q9DCE9,1.0
D3Z720,Q9QZ85,1.0
P49222,P21981,1.0
P49222,Q08189,1.0
P49222,Q8BH61,1.0
P49222,Q9JLF6,1.0
P49222,Q8BZH1,1.0
P49222,A0A0R4J293,1.0
P49222,Q9D7I9,1.0
P49222,Q6YCI4,1.0
D6RCI3,Q8K1A0,1.0
D6RCU5,Q8R4P9,1.0
D6RCU5,Q9R1S7,1.0
D6RCU5,Q9R1X5,1.0
P50149,B2RSH2,1.0
P50149,P18872,1.0
D6RDQ8,Q9Z0R0,0.8
D6RDQ8,A0A0R4J0P2,0.8
D6RDQ8,A0A0N4SWB8,0.8
D6RDQ8,A0A140LIH2,1.0
D6RDQ8,A0A140LIP1,0.8
D6RDQ8,A0A2I3BQM6,0.8
D6RDQ8,A2ALQ9,1.0
D6RDQ8,A2ALR0,1.0
D6RDQ8,A2ATP1,1.0
D6RDQ8,B1ATL6,1.0
D6RDQ8,E9Q4W7,0.8
D6RDQ8,G3UX84,1.0
D6RDQ8,Q2KHL1,0.8
D6RGU5,Q8R4P9,1.0
D6RGU5,Q9R1S7,1.0
D6RGU5,Q9R1X5,1.0
D9IG02,Q5XPT3,1.0
D9IG02,Q9Z1M7,1.0
D9IG22,Q5XPT3,1.0
D9IG22,Q9Z1M7,1.0
E0CXY7,Q9D1Z3,1.0
E0CXY7,Q501J2,1.0
E0CXZ9,P63143,1.0
E0CY29,Q8BQ67,1.0
E0CY29,D3YWB0,1.0
E0CY29,D6RHS5,1.0
E0CY29,Q9JKW8,1.0
E0CYB5,P31482,1.0
E0CYB5,P97391,1.0
E0CYB5,Q9QXX3,1.0
E0CYB5,Q9WVF6,1.0
E0CYB5,Q9Z0Y2,1.0
E0CYB5,V5TDK8,1.0
E0CYB5,V5TDL3,1.0
E0CYB5,P48076,1.0
E0CYB5,A2APR1,1.0
E0CYB5,Q3T9Q3,1.0
E0CYB5,Q3TYT9,1.0
E0CYB5,Q6GTW1,1.0
E0CYB5,Q8BJ93,1.0
E0CYB5,Q8K0Y1,1.0
E0CZ31,O54714,1.0
E0CZ31,O88907,1.0
E0CZ31,Q8C5D8,1.0
E0CZ31,Q9JM05,1.0
E0CZC3,Q8BQ67,1.0
E0CZC3,D3YWB0,1.0
E0CZC3,D6RHS5,1.0
E0CZC3,Q9JKW8,1.0
E0CZH6,Q9CW42,1.0
E0CZH6,Q922Q1,1.0
P56671,Q8CCE9,1.0
E3W997,Q3V3A1,1.0
E4W7Y4,Q09LZ8,1.0
E4W7Y4,Q8CDK2,1.0
E4W7Y4,Q8CDP0,1.0
E9JGN0,O09110,1.0
E9JGN0,O54863,1.0
E9JGN0,O55047,1.0
E9JGN0,P08414,1.0
E9JGN0,P47809,1.0
E9JGN0,P70236,1.0
E9JGN0,Q3UIZ8,1.0
E9JGN0,Q61241,1.0
E9JGN0,Q641K5,1.0
E9JGN0,Q8BW96,1.0
E9JGN0,Q8BZN4,1.0
E9JGN0,Q8C078,1.0
E9JGN0,Q8C0V0,1.0
E9JGN0,Q8VBY2,1.0
E9JGN0,Q8VDF3,1.0
E9JGN0,Q91VB2,1.0
E9JGN0,Q91YA2,1.0
E9JGN0,Q91YS8,1.0
E9JGN0,Q924X7,1.0
E9JGN0,Q99MQ3,0.7142857142857143
E9JGN0,Q9R0A5,1.0
E9JGN0,Q9Z0H0,1.0
E9JGN0,P0C5K0,1.0
E9JGN0,Q543Z5,1.0
E9JGN0,Q5SWN9,1.0
E9JGN0,Q8BGW6,1.0
E9JGN0,A2AGS2,1.0
E9JGN0,A2AM78,0.7142857142857143
E9JGN0,P0C5K1,1.0
E9JGN0,Q3U258,0.7142857142857143
E9JGN0,Q3UU57,1.0
E9JGN0,Q543X6,1.0
E9JGN0,Q5DU52,0.7142857142857143
E9JGN0,Q5SUV5,1.0
E9JGN0,Q6IS31,0.7142857142857143
E9JGN0,Q8BP44,1.0
E9JGN0,Q8C0X8,1.0
E9JGN0,Q8QZV4,1.0
E9JGN0,Q9JJX8,1.0
E9JGN0,A0AA95Z2J0,1.0
E9JGN0,D3YV51,1.0
E9JGN0,Q3TJG7,1.0
E9JGN0,Q3TLX7,1.0
E9JGN0,Q3TN15,1.0
E9JGN0,Q3TX82,1.0
E9JGN0,Q3UDI2,1.0
E9JGN0,Q66JY4,1.0
E9JGN0,Q8C371,1.0
E9JGN0,Q8C5F7,1.0
E9JGN0,Q9D9B2,1.0
E9JGN0,S4R1E6,1.0
P58334,Q8CCE9,1.0
E9PUA2,B2RX14,1.0
E9PUA2,Q5BLK4,1.0
E9PUA5,P28738,1.0
E9PUG4,A4Q9E8,1.0
E9PUG4,A4Q9F0,1.0
E9PUG4,A4Q9F4,1.0
E9PUG4,Q80UG8,1.0
E9PUG4,Q8CHB8,1.0
E9PUG4,Q91V51,1.0
E9PUG4,A4Q9F6,1.0
E9PUG4,A4Q9E4,1.0
E9PUI0,Q64685,1.0
E9PUI0,Q9QYJ1,1.0
E9PUI0,P70277,1.0
E9PUL3,Q8BG22,1.0
E9PUL3,Q9QX15,1.0
E9PUN5,Q9Z138,1.0
P61028,P55258,1.0
P61028,P61027,1.0
P61028,Q0PD50,1.0
P61028,Q3UHW5,1.0
P61750,P84078,1.0
E9PVL9,Q3U4I7,0.75
P62631,P10126,1.0
P62746,P60764,1.0
P62746,P63001,1.0
P62746,Q3TLP8,1.0
P62746,Q9QUI0,1.0
P62746,K7Q7T7,1.0
P62746,Q8BPG5,1.0
P62746,Q9D859,1.0
E9PWH4,E9Q876,1.0
E9PWH4,P41233,1.0
E9PWH4,P41234,1.0
E9PWH4,Q5SSE9,1.0
E9PWH4,Q8K440,1.0
E9PWH4,Q8K442,1.0
E9PWH4,Q8K448,1.0
E9PWH4,Q8R420,1.0
E9PWH4,Q8K449,1.0
E9PWQ6,Q99MW1,1.0
E9PWU7,P28738,1.0
E9PX57,P28738,1.0
E9PXC3,P56656,1.0
E9PXC3,Q6VVW9,1.0
E9PXC3,Q91X77,1.0
E9PXC3,Q9D816,1.0
E9PXC3,E9Q816,1.0
E9PXC3,P56654,1.0
E9PXC3,P56655,1.0
E9PXC3,P56657,1.0
E9PXC3,Q6XVG2,1.0
E9PXC3,Q91W64,1.0
E9PXC3,Q3UEF2,1.0
E9PXC3,Q3UT49,1.0
E9PXC3,Q6PER7,1.0
E9PXC3,Q8C7K2,1.0
E9PXC3,Q9DBD9,1.0
E9PXR3,P58006,1.0
E9PXR3,P58043,1.0
E9PXR3,Q9CYP7,1.0
E9PXV4,Q2XU92,1.0
E9PXV4,Q99PU5,1.0
E9PXV4,Q9CZW4,1.0
E9PXV4,F7CU63,1.0
E9PXV4,Q8BYJ0,1.0
E9PXV4,Q8C028,1.0
E9PXV4,E9PUC2,1.0
P70191,Q3UMS9,1.0
E9PY58,Q60649,1.0
E9PYF1,Q8VCT3,1.0
E9PYF1,G5E872,1.0
E9PYH2,Q91V12,1.0
E9PZ31,P56656,1.0
E9PZ31,Q6VVW9,1.0
E9PZ31,Q91X77,1.0
E9PZ31,Q9D816,1.0
E9PZ31,E9Q816,1.0
E9PZ31,P56654,1.0
E9PZ31,P56655,1.0
E9PZ31,P56657,1.0
E9PZ31,Q6XVG2,1.0
E9PZ31,Q91W64,1.0
E9PZ31,Q3UEF2,1.0
E9PZ31,Q3UT49,1.0
E9PZ31,Q6PER7,1.0
E9PZ31,Q8C7K2,1.0
E9PZ31,Q9DBD9,1.0
P70338,Q8CCE9,1.0
E9PZC3,Q923D2,1.0
P84084,P84078,1.0
E9Q1I3,Q5DTV4,1.0
P97329,P28738,1.0
P97348,P60764,1.0
P97348,P63001,1.0
P97348,Q3TLP8,1.0
P97348,Q9QUI0,1.0
P97348,K7Q7T7,1.0
P97348,Q8BPG5,1.0
P97348,Q9D859,1.0
E9Q260,Q99MW1,1.0
E9Q2A4,Q9CTG6,1.0
E9Q2H1,Q80TP3,1.0
P97427,Q9EQF5,1.0
E9Q2P5,Q3V129,1.0
P97460,O08785,1.0
P97460,A0A0J9YU61,1.0
P97460,Q6ZQD6,1.0
E9Q359,O35674,1.0
E9Q359,Q05910,1.0
E9Q359,Q61072,1.0
E9Q359,Q61824,1.0
E9Q359,Q9JI76,1.0
E9Q359,Q9JLN6,1.0
E9Q359,Q923W9,1.0
E9Q3A0,Q80WG7,1.0
E9Q3H9,Q6R3M4,1.0
E9Q409,F2YMG0,1.0
E9Q409,P00755,1.0
E9Q409,P00756,1.0
E9Q409,P03953,1.0
E9Q409,P04187,1.0
E9Q409,P11032,1.0
E9Q409,P15948,1.0
E9Q409,P15949,1.0
E9Q409,P21812,1.0
E9Q409,P21844,1.0
E9Q409,P21845,1.0
E9Q409,P28293,1.0
E9Q409,P36369,1.0
E9Q409,Q02844,1.0
E9Q409,Q3V0Q7,1.0
E9Q409,Q402U7,1.0
E9Q409,Q61759,1.0
E9Q409,Q61955,1.0
E9Q409,Q8VIF2,1.0
E9Q409,Q91VE3,1.0
E9Q409,Q924N9,1.0
E9Q409,Q99MS4,1.0
E9Q409,Q9ESD1,1.0
E9Q409,Q9JHJ7,1.0
E9Q409,Q9JM71,1.0
E9Q409,A6H6T1,1.0
E9Q409,P07628,1.0
E9Q409,P08883,1.0
E9Q409,P08884,1.0
E9Q409,P11033,1.0
E9Q409,P11034,1.0
E9Q409,P13366,1.0
E9Q409,P15945,1.0
E9Q409,P15946,1.0
E9Q409,P15947,1.0
E9Q409,Q80WM7,1.0
E9Q409,Q920S2,1.0
E9Q409,Q9CR35,1.0
E9Q409,Q9QYN3,1.0
E9Q409,Q9QYZ9,1.0
E9Q409,O35164,1.0
E9Q409,O35205,1.0
E9Q409,P04071,1.0
E9Q409,P15119,1.0
E9Q409,P43430,1.0
E9Q409,Q14B25,1.0
E9Q409,Q3UKY7,1.0
E9Q409,Q571E5,1.0
E9Q409,Q61754,1.0
E9Q409,Q8BJR6,1.0
E9Q409,Q9D9M0,1.0
E9Q409,Q9ER10,1.0
E9Q409,B7ZNS9,1.0
E9Q409,Q00356,1.0
E9Q409,Q3UP47,1.0
E9Q421,Q9CXY9,1.0
E9Q425,A4Q9E8,1.0
E9Q425,A4Q9F0,1.0
E9Q425,A4Q9F4,1.0
E9Q425,Q80UG8,1.0
E9Q425,Q8CHB8,1.0
E9Q425,Q91V51,1.0
E9Q425,A4Q9F6,1.0
E9Q425,A4Q9E4,1.0
E9Q4X2,Q6P5E4,1.0
Q02085,Q8CCE9,1.0
E9Q575,O08738,1.0
E9Q575,P70677,1.0
E9Q575,P97864,1.0
E9Q575,Q3TPJ9,1.0
E9Q575,Q8BNT4,1.0
E9Q575,Q99M47,1.0
E9Q575,Q9D089,1.0
E9Q6C2,Q8CG14,1.0
E9Q6F4,F7B9G4,1.0
E9Q6F4,Q2KHK3,1.0
Q05144,P60764,1.0
Q05144,P63001,1.0
Q05144,Q3TLP8,1.0
Q05144,Q9QUI0,1.0
Q05144,K7Q7T7,1.0
Q05144,Q8BPG5,1.0
Q05144,Q9D859,1.0
E9Q6H6,A2CF88,1.0
E9Q6H6,O35936,1.0
E9Q6H6,O70582,1.0
E9Q6H6,P39654,1.0
E9Q6H6,P39655,1.0
E9Q6H6,P48999,1.0
E9Q6H6,P55249,1.0
E9Q6H6,Q9WV07,1.0
E9Q6I2,Q61730,1.0
E9Q7C8,P56656,1.0
E9Q7C8,Q6VVW9,1.0
E9Q7C8,Q91X77,1.0
E9Q7C8,Q9D816,1.0
E9Q7C8,E9Q816,1.0
E9Q7C8,P56654,1.0
E9Q7C8,P56655,1.0
E9Q7C8,P56657,1.0
E9Q7C8,Q6XVG2,1.0
E9Q7C8,Q91W64,1.0
E9Q7C8,Q3UEF2,1.0
E9Q7C8,Q3UT49,1.0
E9Q7C8,Q6PER7,1.0
E9Q7C8,Q8C7K2,1.0
E9Q7C8,Q9DBD9,1.0
E9Q7F8,Q9CPS6,1.0
E9Q7N5,Q8R2Q4,1.0
E9Q7N6,Q9JHE4,1.0
E9Q7N6,Q6XQH0,1.0
E9Q7N6,P61315,1.0
Q0VDQ9,Q8CCE9,1.0
E9Q8N1,A2ASS6,1.0
Q2LKV5,Q0GKD5,1.0
Q2LKV5,Q2LKW6,1.0
E9QA19,Q8BT14,1.0
E9QA93,A2CF88,1.0
E9QA93,O35936,1.0
E9QA93,O70582,1.0
E9QA93,P39654,1.0
E9QA93,P39655,1.0
E9QA93,P48999,1.0
E9QA93,P55249,1.0
E9QA93,Q9WV07,1.0
E9QAJ4,Q9Z0R0,0.8
E9QAJ4,A0A0R4J0P2,0.8
E9QAJ4,A0A0N4SWB8,0.8
E9QAJ4,A0A140LIH2,1.0
E9QAJ4,A0A140LIP1,0.8
E9QAJ4,A0A2I3BQM6,0.8
E9QAJ4,A2ALQ9,1.0
E9QAJ4,A2ALR0,1.0
E9QAJ4,A2ATP1,1.0
E9QAJ4,B1ATL6,1.0
E9QAJ4,E9Q4W7,0.8
E9QAJ4,G3UX84,1.0
E9QAJ4,Q2KHL1,0.8
E9QAK5,P28738,1.0
Q3TMR0,A0A494BAI3,1.0
Q3TMR0,A0A494BAI4,1.0
Q3TMR0,F6ZAU1,1.0
E9QAX3,Q3UMZ3,1.0
E9QAX3,Q61469,1.0
E9QAX3,Q99JY8,1.0
E9QAX3,Q9DAX2,1.0
E9QAX3,Q0VBU9,1.0
E9QJU6,Q6R3M4,1.0
Q3U0D7,P62331,1.0
E9QKG3,Q9CWH5,1.0
E9QKL0,Q99NG0,1.0
E9QL80,Q3UN02,1.0
E9QL80,Q8K4X7,1.0
E9QL80,Q91YX5,1.0
E9QL80,Q9D1E8,1.0
E9QL80,Q9D517,1.0
E9QLC6,Q3ULM6,1.0
E9QM61,P35689,1.0
E9QM92,P11214,0.8125
E9QM92,Q8K0D2,1.0
Q3U6G0,Q61093,1.0
Q3U6G0,Q672J9,1.0
Q3U6G0,Q8CIZ9,1.0
Q3U6G0,Q9JHI8,1.0
E9QMB7,Q8CES0,1.0
E9QMU1,P28738,1.0
E9QN31,Q922K7,1.0
E9QN92,Q8BWB6,1.0
E9QN92,Q8CI59,1.0
E9QN92,Q923B6,1.0
Q3UH60,Q8BWT5,1.0
E9QN99,Q8VD66,1.0
E9QN99,Q99LR1,1.0
E9QN99,Q9DBL9,1.0
E9QN99,Q922Q6,1.0
E9QN99,Q80UX8,1.0
E9QN99,Q80YU0,1.0
E9QN99,Q8R164,1.0
E9QN99,Q8VCR7,1.0
E9QN99,A0A0J9YU40,1.0
E9QN99,A0A0J9YV94,1.0
E9QN99,A0A0J9YVC2,1.0
E9QN99,D6RFU2,1.0
E9QNR7,Q8BIY3,1.0
Q3UHK5,Q6PIC6,1.0
Q3UHK5,Q6PIE5,1.0
Q3UHK5,Q8VDN2,1.0
Q3UHK5,Q9WV27,1.0
Q3UHK5,Q9Z1W8,1.0
E9QNX4,Q9CXB8,1.0
E9QP13,P48318,1.0
E9QP13,P48320,1.0
E9QP13,Q548L4,1.0
E9QP13,Q80WP8,1.0
E9QP13,Q9DBE0,1.0
E9QP13,Q548L6,1.0
E9QP19,Q99PP7,1.0
E9QPI2,Q14AW5,1.0
E9QQ25,Q62407,1.0
F2Z3X1,P15535,1.0
F2Z3X1,Q8R087,1.0
F2Z3X1,Q91YY2,1.0
F2Z3X1,Q9JJ04,1.0
F2Z3X1,Q9JMK0,1.0
F2Z3X1,Q9WVK5,1.0
F2Z3X1,Q9Z2Y2,1.0
F2Z3X1,Q3U478,1.0
F2Z3X1,B1ASJ2,1.0
F2Z3X1,B1AXY5,1.0
F2Z3X1,Q3TAW1,1.0
F2Z3X1,Q3TJS1,1.0
F2Z3X1,Q3U260,1.0
F2Z3X1,Q3TPM8,1.0
F2Z3X1,Q3TQ34,1.0
F2Z3X1,Q3UR73,1.0
F2Z3X1,Q3UUA9,1.0
F2Z3X1,Q3UUN1,1.0
F2Z3X1,Q9QY11,1.0
Q3URU2,Q8CCE9,1.0
F2Z3Z6,O35495,1.0
F2Z3Z6,P11440,1.0
F2Z3Z6,P30285,1.0
F2Z3Z6,P49615,1.0
F2Z3Z6,P97377,1.0
F2Z3Z6,Q04735,1.0
F2Z3Z6,Q14AX6,1.0
F2Z3Z6,Q3UTQ8,1.0
